Blood_Pressure_Systolic,Blood_Pressure_Diastolic,Most_Listened_To_Song,Curse_Words_Per_Day,Starbucks_Visits_Per_Week,Party,Facebook_Friends,Avg_Drinks_Per_Day
122.63,80.29,Mozart-Die_Zauberflote,61.16,7.59,Know_It_Alls,356,0.05
118.55,79.36,ACDC-ThunderStruck,62.62,10.6,Federalists,373,0.12
118.11,81.87,Rage_Against_The_Machine-Testify,59.82,12.27,Know_Somethings,360,0.15
120.26,80.98,Mozart-Die_Zauberflote,63.47,6.19,Know_It_Alls,368,0.06
123.48,82.14,Drake-Gods_Plan,62.11,10.63,Know_It_Alls,364,0.11
121.92,81.85,Drake-Gods_Plan,61.89,3.62,Know_Nothings,396,0.11
122.79,81.27,Ed_Sheeran-Perfect,59.94,4.63,Know_Nothings,329,0.06
119.48,81.15,Drake-Gods_Plan,60.7,0.1,Federalists,211,0.06
121.33,82.89,Other,64.22,0.05,Know_Nothings,296,0.03
121.31,79.15,Ed_Sheeran-Perfect,60.97,9.67,Know_It_Alls,184,0.02
119.64,76.51,Drake-Gods_Plan,59.04,11.21,Know_It_Alls,420,0.04
120.12,83.55,Drake-Gods_Plan,62.34,1.82,Federalists,279,0.18
117.06,76.22,Ed_Sheeran-Perfect,64.76,6.57,Know_It_Alls,317,0.16
116.31,77.05,Camila_Cabello-Havana,56.56,2.65,Federalists,295,0.03
127.69,77.68,Drake-Gods_Plan,64.05,8.21,Know_Nothings,412,0.17
120.98,83.62,Other,60.56,38.09,Know_Nothings,355,0.04
120.79,78.36,Rage_Against_The_Machine-Testify,61.6,1.88,Know_Somethings,341,0.21
116.53,80.35,ACDC-ThunderStruck,60.77,0.85,Federalists,381,0
120.49,79.13,Camila_Cabello-Havana,61.33,12.13,Know_It_Alls,263,0.01
118.15,79.89,ACDC-ThunderStruck,59.66,5.64,Federalists,391,0.36
119.12,79.01,Ed_Sheeran-Perfect,60.8,7.82,Know_Somethings,274,0.02
118.29,76.54,Ed_Sheeran-Perfect,60.33,2.2,Federalists,150,0.21
121.51,79.16,Camila_Cabello-Havana,60.99,7.91,Know_Somethings,435,0.24
117.79,78.86,Rage_Against_The_Machine-Testify,61.61,2.36,Know_Somethings,373,0.14
118.68,80.28,Camila_Cabello-Havana,61.02,9.32,Know_It_Alls,340,0.05
122.43,81.84,Drake-Gods_Plan,62.84,3.76,Know_Nothings,299,0.11
117.37,86,Ed_Sheeran-Perfect,62.02,7.66,Know_Nothings,477,0.01
118.9,85.67,Camila_Cabello-Havana,57.84,3.03,Know_Nothings,413,0.01
121.5,79.35,Ed_Sheeran-Perfect,60.62,6.6,Know_Somethings,335,0.11
124.93,77.07,Ed_Sheeran-Perfect,63.05,4.22,Know_Somethings,211,0.09
124.42,78.76,Drake-Gods_Plan,62.82,3.81,Know_Somethings,395,0.11
124.16,76.12,Other,62.73,4.85,Know_Nothings,275,0.04
116.89,81.64,Drake-Gods_Plan,57.84,0.36,Federalists,350,0.01
122.6,78.59,Other,59.67,1.75,Know_Nothings,545,0.12
125.81,77.38,Rage_Against_The_Machine-Testify,63.77,6.36,Know_Somethings,283,0.1
117.65,78.81,Drake-Gods_Plan,63.24,3.38,Know_Somethings,340,0.09
121.95,80.71,Rage_Against_The_Machine-Testify,59.9,9.23,Know_Somethings,400,0.05
117.81,78.53,Ed_Sheeran-Perfect,57.8,1.35,Federalists,388,0.07
120.39,81.69,Ed_Sheeran-Perfect,60.86,9.56,Know_It_Alls,166,0.03
120.56,78.82,Drake-Gods_Plan,62.39,16.17,Know_It_Alls,263,0.02
118.78,79.9,Camila_Cabello-Havana,59.97,7.83,Know_Somethings,363,0.05
117.68,76.39,Ed_Sheeran-Perfect,61.78,2.32,Federalists,151,0.1
119.91,84.97,Ed_Sheeran-Perfect,62.98,6.12,Know_Nothings,431,0.06
117.93,80.12,Other,59.23,8.51,Know_Nothings,379,0.28
121.81,78.45,Ed_Sheeran-Perfect,58.62,1.32,Federalists,375,0.03
119.59,78.26,Ed_Sheeran-Perfect,61.96,3.72,Know_Somethings,439,0.04
117.8,78.29,Camila_Cabello-Havana,59.12,1.68,Federalists,319,0.11
117.53,76.66,Ed_Sheeran-Perfect,59.29,10.62,Know_It_Alls,332,0.08
117.25,80.59,Ed_Sheeran-Perfect,61.25,4.98,Know_Somethings,239,0.06
116.59,80.2,Camila_Cabello-Havana,58.39,11.4,Know_It_Alls,493,0.12
116.76,86.09,Camila_Cabello-Havana,56.63,0.27,Federalists,373,0.18
119.37,78.64,Drake-Gods_Plan,62.92,6.17,Know_Somethings,355,0.01
120.94,82.66,Other,64.61,8.94,Know_Nothings,288,0.03
126.55,75.29,Ed_Sheeran-Perfect,65.83,2.36,Federalists,352,0.06
115.44,81.13,ACDC-ThunderStruck,60.76,0.55,Federalists,191,0.26
120.98,79.75,Ed_Sheeran-Perfect,61.45,11.38,Know_It_Alls,512,0.04
120.8,81.26,Rage_Against_The_Machine-Testify,60.37,0.76,Know_Somethings,361,0
117.13,77.87,ACDC-ThunderStruck,60.74,1.32,Federalists,350,0.07
122.22,83.86,Ed_Sheeran-Perfect,62.55,2.72,Federalists,357,0.01
124.59,81.63,Ed_Sheeran-Perfect,66.7,0.19,Federalists,420,0.01
118.73,79.31,Camila_Cabello-Havana,59.09,6.7,Know_Somethings,427,0.08
119.56,75.62,Drake-Gods_Plan,58.62,10.25,Know_It_Alls,334,0.15
117.82,76.6,Mozart-Die_Zauberflote,60.82,20.63,Know_It_Alls,192,0.01
121.45,81.1,Camila_Cabello-Havana,62.04,4.62,Know_Nothings,430,0.04
115.31,76.35,Camila_Cabello-Havana,55.86,10.09,Know_It_Alls,260,0.06
120.47,80.69,Other,58.18,4.82,Know_Nothings,458,0.05
117.13,76.47,ACDC-ThunderStruck,55.94,7.18,Federalists,244,0
125.88,80.09,Drake-Gods_Plan,62.98,20.39,Know_It_Alls,377,0.11
130.75,79.41,Mozart-Die_Zauberflote,64.72,1.15,Know_It_Alls,372,0.06
119.41,78.26,Camila_Cabello-Havana,61.78,10.03,Know_It_Alls,302,0.11
118.22,75.79,ACDC-ThunderStruck,62.52,8.77,Federalists,375,0.06
128.26,77.13,Drake-Gods_Plan,64.09,15.08,Know_It_Alls,251,0.03
119.35,80.77,Drake-Gods_Plan,61.69,0.67,Federalists,245,0.05
120.6,86.02,Rage_Against_The_Machine-Testify,59.78,14.08,Know_Somethings,305,0.07
118.15,80.83,Other,59.05,1.8,Know_Nothings,232,0.17
115.17,77.8,Drake-Gods_Plan,57.68,0.14,Federalists,344,0.01
117.66,81.85,ACDC-ThunderStruck,57.28,19.64,Federalists,262,0.06
119.04,78.14,Drake-Gods_Plan,61.85,14.67,Know_It_Alls,552,0.06
116.82,78.41,Other,60.97,4.31,Know_Nothings,379,0.07
120.05,77.98,Other,60.97,3.08,Know_Nothings,181,0.05
126.35,81.78,Camila_Cabello-Havana,61.68,2.86,Federalists,327,0.28
123,79.71,Mozart-Die_Zauberflote,64.03,7.14,Know_It_Alls,186,0.06
119.34,84.73,Rage_Against_The_Machine-Testify,57.8,14.38,Know_Somethings,402,0.02
113.71,77.22,Ed_Sheeran-Perfect,60.84,8.83,Know_It_Alls,433,0
119.87,80.64,ACDC-ThunderStruck,58.95,6.81,Federalists,266,0.11
120.02,78.1,Ed_Sheeran-Perfect,61.5,13.38,Know_It_Alls,319,0.12
126.97,82.21,Mozart-Die_Zauberflote,65.32,18.16,Know_It_Alls,335,0.04
121.18,78.2,Camila_Cabello-Havana,62.96,0.68,Federalists,358,0
115.57,81.16,Rage_Against_The_Machine-Testify,57.12,2.44,Know_Somethings,333,0.05
115.18,75.49,Other,56.61,2.45,Know_Nothings,291,0.04
119.92,83.63,Drake-Gods_Plan,61.58,5.93,Know_Nothings,383,0.01
117.77,78.66,Drake-Gods_Plan,61.59,6.48,Know_Somethings,345,0.12
117.85,78.13,ACDC-ThunderStruck,61.61,10.66,Federalists,395,0.13
118.16,77.28,Rage_Against_The_Machine-Testify,60.59,15.15,Know_Somethings,290,0.26
119.56,77.56,Camila_Cabello-Havana,61.94,8.97,Know_It_Alls,402,0.03
121.19,79.49,Ed_Sheeran-Perfect,59.4,5.91,Know_Somethings,253,0.03
124.71,78.46,ACDC-ThunderStruck,60.01,16.67,Federalists,250,0.01
117.06,78.11,ACDC-ThunderStruck,61.22,7.06,Federalists,368,0
118.71,75.45,Camila_Cabello-Havana,62.72,0.68,Federalists,360,0.06
118.24,77.3,Camila_Cabello-Havana,62.39,9.65,Know_It_Alls,259,0
118.19,80.93,Camila_Cabello-Havana,59.41,0.73,Federalists,351,0.09
120.27,77.11,Drake-Gods_Plan,60.11,17.38,Know_It_Alls,248,0.05
118.84,78.52,ACDC-ThunderStruck,59.55,2.57,Federalists,484,0.01
121.22,74.95,Drake-Gods_Plan,61.08,0.59,Federalists,228,0.17
123.82,75.22,Drake-Gods_Plan,61.41,8,Know_Somethings,459,0.06
117.36,80.35,Other,56.29,0.25,Know_Nothings,347,0.1
120.61,82.56,Rage_Against_The_Machine-Testify,59.13,5.79,Know_Somethings,405,0.19
124.82,79,Drake-Gods_Plan,63.94,19.21,Know_It_Alls,262,0.06
127.87,78.38,Other,64.04,1.27,Know_Nothings,428,0.06
115.72,80.76,Camila_Cabello-Havana,58,0.74,Federalists,373,0.02
123.65,78.01,Drake-Gods_Plan,63.92,2.28,Federalists,271,0.01
116.1,78.85,ACDC-ThunderStruck,57.06,3.72,Federalists,206,0.24
117.59,79.58,Camila_Cabello-Havana,61.52,1.39,Federalists,208,0.16
123.03,80.5,Camila_Cabello-Havana,63.45,12.28,Know_It_Alls,211,0.11
115.36,88.07,Other,59.27,8.26,Know_Nothings,354,0.05
123.58,78.66,Mozart-Die_Zauberflote,62.19,1.08,Know_It_Alls,349,0.09
120.51,77.68,Drake-Gods_Plan,60.84,3.19,Know_Somethings,301,0.06
122.68,75.85,Drake-Gods_Plan,61.95,4.98,Know_Somethings,337,0.12
123.41,81.72,Other,59.32,6.39,Know_Nothings,493,0.04
121.36,77.91,Mozart-Die_Zauberflote,60.47,6.15,Know_It_Alls,119,0.08
119.27,79.05,Other,58.81,1.81,Know_Nothings,400,0.03
121.24,76.4,Drake-Gods_Plan,59.63,2.75,Federalists,231,0.01
119.57,77.61,ACDC-ThunderStruck,62.15,2.73,Federalists,611,0.01
120.97,82.93,Ed_Sheeran-Perfect,61.91,0.32,Federalists,432,0.13
113.47,81.06,Other,56.23,3.24,Know_Nothings,431,0
117.33,81.83,Camila_Cabello-Havana,58.95,16.26,Know_It_Alls,337,0.07
122.5,79.9,Ed_Sheeran-Perfect,57.43,8.18,Know_Somethings,200,0.02
117.5,78.7,Rage_Against_The_Machine-Testify,61.45,10.18,Know_Somethings,300,0.01
119.12,78.82,Mozart-Die_Zauberflote,61.11,1.24,Know_It_Alls,237,0.08
121.81,80.64,Ed_Sheeran-Perfect,65.79,1.54,Federalists,343,0.04
121.25,79.3,Ed_Sheeran-Perfect,65.1,14.24,Know_It_Alls,472,0.08
118.74,77.06,Other,59.93,6.2,Know_Nothings,298,0.09
115.9,80.26,Rage_Against_The_Machine-Testify,56.96,11.7,Know_Somethings,242,0.02
120.44,77.76,Ed_Sheeran-Perfect,63.36,24.72,Know_Nothings,340,0.03
128.72,80.14,Ed_Sheeran-Perfect,65.87,0.42,Federalists,231,0.02
120.56,81.53,Camila_Cabello-Havana,60.63,12.61,Know_It_Alls,530,0.01
114.93,82.72,Ed_Sheeran-Perfect,57.31,6,Know_Somethings,376,0.3
117.7,81.83,Ed_Sheeran-Perfect,60.71,0.09,Federalists,231,0.13
115.23,80.74,Other,57.06,1.08,Know_Nothings,248,0
117.55,81.43,Mozart-Die_Zauberflote,57.27,0,Know_It_Alls,434,0.04
124.09,81.11,Drake-Gods_Plan,65.19,6.79,Know_Nothings,313,0.19
120.09,76.93,Mozart-Die_Zauberflote,61.24,7.59,Know_It_Alls,287,0.05
116.91,79.54,Drake-Gods_Plan,59.68,3.03,Know_Somethings,446,0
118.52,78.08,ACDC-ThunderStruck,61.52,8.49,Federalists,277,0.03
119.54,81.65,Camila_Cabello-Havana,62.93,0.95,Federalists,538,0.06
120.36,81.97,Ed_Sheeran-Perfect,59.87,1.4,Federalists,306,0.04
114.59,76.52,Rage_Against_The_Machine-Testify,59.8,2.17,Know_Somethings,249,0.03
117.69,76.43,Rage_Against_The_Machine-Testify,59.96,4.63,Know_Somethings,435,0.01
125.84,78.99,Mozart-Die_Zauberflote,63.5,5.77,Know_It_Alls,238,0.11
116.97,76.97,Camila_Cabello-Havana,59.31,7.94,Know_It_Alls,557,0.01
120.53,81.37,ACDC-ThunderStruck,60.32,3.43,Federalists,213,0.01
120.26,80.86,Camila_Cabello-Havana,61.2,3.53,Know_Somethings,487,0.03
121.87,78.57,Camila_Cabello-Havana,60.78,18.32,Know_It_Alls,349,0.01
118.27,81,ACDC-ThunderStruck,61.76,1.55,Federalists,208,0.02
118.77,79.92,Ed_Sheeran-Perfect,62.47,5.12,Know_Somethings,311,0.04
117.45,78.62,ACDC-ThunderStruck,60.8,13.12,Federalists,250,0.13
117.52,80.06,Camila_Cabello-Havana,61.06,22.57,Know_Nothings,301,0.21
115.3,85.92,Camila_Cabello-Havana,54.58,4.05,Know_Nothings,303,0.02
117.73,78.38,Camila_Cabello-Havana,58.45,4.6,Know_It_Alls,250,0.17
116.2,80.77,Rage_Against_The_Machine-Testify,57.43,7.33,Know_Somethings,352,0.01
117.12,82.32,Other,60.18,2.87,Know_Nothings,550,0.07
122.49,78.66,Mozart-Die_Zauberflote,62.97,6.79,Know_It_Alls,216,0.01
118.12,84.1,Mozart-Die_Zauberflote,59.76,0.53,Know_It_Alls,254,0.05
124.2,77.8,Rage_Against_The_Machine-Testify,62.81,2.25,Know_Somethings,218,0.27
129.14,78.7,Rage_Against_The_Machine-Testify,69.75,2.18,Know_Somethings,303,0.04
116.32,76.93,Camila_Cabello-Havana,57.64,0.22,Federalists,280,0.05
118.42,80.15,ACDC-ThunderStruck,55.35,3.59,Federalists,304,0.06
115.97,80.45,Other,60.03,3.93,Know_Nothings,142,0.13
117.42,81.75,Ed_Sheeran-Perfect,60.66,0.07,Federalists,360,0.09
120.98,76.34,Rage_Against_The_Machine-Testify,62.32,11.2,Know_Somethings,410,0.06
117.52,81.52,ACDC-ThunderStruck,61.38,9.29,Federalists,399,0.09
116.82,77.15,Drake-Gods_Plan,58.34,1.07,Federalists,538,0.05
118.77,79.46,ACDC-ThunderStruck,59.59,0.14,Federalists,428,0.34
125.77,78.86,Drake-Gods_Plan,65.45,1.53,Federalists,512,0.32
121.45,79.47,Rage_Against_The_Machine-Testify,58.1,6.86,Know_Somethings,318,0.01
118.88,82.84,Rage_Against_The_Machine-Testify,57.25,7.39,Know_Somethings,247,0.37
122.07,79.57,ACDC-ThunderStruck,58.73,2.7,Federalists,390,0.13
130.5,79.24,Camila_Cabello-Havana,65.11,34.58,Know_Nothings,355,0.04
121.39,78.49,Ed_Sheeran-Perfect,62.97,4.92,Know_Somethings,364,0.16
120.76,78.12,Drake-Gods_Plan,59.59,11,Know_It_Alls,265,0.03
126.03,80.47,Other,64.97,3.48,Know_Nothings,267,0.13
113.89,81.9,ACDC-ThunderStruck,55.16,7.04,Federalists,291,0.05
123.09,75.13,Rage_Against_The_Machine-Testify,62.37,1.34,Know_Somethings,370,0.07
127.5,80.31,Other,64.87,1.68,Know_Nothings,493,0.02
123.01,79.28,Ed_Sheeran-Perfect,64.34,1.01,Federalists,292,0.15
116.55,77.23,Ed_Sheeran-Perfect,56.57,9,Know_It_Alls,363,0.12
124.07,82.53,Mozart-Die_Zauberflote,61.09,2,Know_It_Alls,300,0.17
115.79,78.38,Camila_Cabello-Havana,64.86,2.63,Federalists,464,0.18
113.88,82.56,Rage_Against_The_Machine-Testify,58.12,0.77,Know_Somethings,188,0.1
119.85,77.78,Ed_Sheeran-Perfect,58.86,6.91,Know_Somethings,400,0.12
120.61,83.65,Camila_Cabello-Havana,60.43,8.47,Know_Nothings,341,0.22
119.06,77.28,ACDC-ThunderStruck,58.31,42.37,Federalists,319,0.16
117.91,75.51,Drake-Gods_Plan,57.79,0.21,Federalists,382,0.02
122.12,82.21,Ed_Sheeran-Perfect,64.21,23.05,Know_Nothings,239,0.06
118.28,79.22,Mozart-Die_Zauberflote,58.64,2.63,Know_It_Alls,375,0.04
124.15,76.25,Camila_Cabello-Havana,60.29,1.9,Federalists,354,0.03
119.09,88.1,Camila_Cabello-Havana,60.13,1.32,Federalists,318,0.05
116.02,75.79,ACDC-ThunderStruck,57.23,15.37,Federalists,268,0.16
123.09,78.99,Other,61.93,10.89,Know_Nothings,258,0.19
117.15,79.04,Ed_Sheeran-Perfect,60.04,4.02,Know_Somethings,180,0.07
115.64,86.96,Camila_Cabello-Havana,58.91,7.05,Know_Nothings,298,0.03
114.79,77.13,Ed_Sheeran-Perfect,57.72,1.49,Federalists,382,0
120.89,75.48,ACDC-ThunderStruck,60.29,0.88,Federalists,238,0.01
119.03,80.37,Ed_Sheeran-Perfect,64.38,10.27,Know_It_Alls,358,0.11
119.18,78.28,Drake-Gods_Plan,60.33,4.82,Know_Somethings,504,0.04
120.08,79.07,Other,62.79,8.28,Know_Nothings,369,0.13
123.66,78.42,Camila_Cabello-Havana,62.91,2.87,Federalists,408,0.04
118.55,79.36,Drake-Gods_Plan,59.73,4.76,Know_Somethings,415,0.11
118.63,78.56,Drake-Gods_Plan,60.84,14.38,Know_It_Alls,220,0.04
127.31,81.43,Mozart-Die_Zauberflote,62.81,2.22,Know_It_Alls,122,0.03
118.41,78.96,Rage_Against_The_Machine-Testify,62.16,10.6,Know_Somethings,384,0
120.41,77.67,Ed_Sheeran-Perfect,57.82,8.34,Know_Somethings,292,0.02
124.02,82.1,Other,63.43,1.38,Know_Nothings,268,0.16
120.33,81.43,Ed_Sheeran-Perfect,61.56,2.82,Federalists,271,0.04
121.56,78.59,Drake-Gods_Plan,60.82,15.13,Know_It_Alls,235,0.06
118.87,78.3,Other,57.82,5.13,Know_Nothings,314,0.27
121.29,80.33,Drake-Gods_Plan,62.49,6.87,Know_Somethings,391,0.05
120.58,81.81,Drake-Gods_Plan,61.86,19.47,Know_It_Alls,390,0.09
117.35,79.54,Other,63.02,4.08,Know_Nothings,365,0.05
119.06,75.86,Mozart-Die_Zauberflote,59.93,13.55,Know_It_Alls,343,0.11
118.27,81.68,ACDC-ThunderStruck,62.41,0.79,Federalists,316,0.05
121.53,75.37,Camila_Cabello-Havana,62.33,3.08,Know_It_Alls,456,0.06
119.77,78.98,Camila_Cabello-Havana,61.47,1.97,Federalists,216,0.01
129.39,77.18,Drake-Gods_Plan,64.16,0.49,Federalists,254,0.04
120.78,80.72,Camila_Cabello-Havana,63.85,4.47,Know_Somethings,353,0.07
117.09,88.25,Other,62.83,0.6,Know_Nothings,318,0.26
118.29,78.73,Camila_Cabello-Havana,60.12,11.53,Know_It_Alls,286,0.08
122.49,77.88,Ed_Sheeran-Perfect,62.34,8.59,Know_Somethings,423,0.15
125.72,79.58,Drake-Gods_Plan,60.53,18.52,Know_It_Alls,375,0.06
116.9,79.78,Camila_Cabello-Havana,59.06,5.45,Know_Somethings,387,0.04
120.6,77.63,ACDC-ThunderStruck,64.78,10.86,Federalists,167,0
118.18,82.12,Mozart-Die_Zauberflote,58.03,5.06,Know_It_Alls,469,0.11
123.07,77.65,ACDC-ThunderStruck,63.47,3.97,Federalists,485,0.01
117.59,76.46,Drake-Gods_Plan,63.13,1.81,Federalists,387,0.16
126.02,82.73,Ed_Sheeran-Perfect,66.31,0.32,Federalists,122,0.04
125.26,77.53,Ed_Sheeran-Perfect,58.68,9.37,Know_It_Alls,277,0.02
130.33,84.63,Rage_Against_The_Machine-Testify,68.4,7.38,Know_Somethings,283,0.02
117.56,80.53,Ed_Sheeran-Perfect,63.6,0.44,Federalists,361,0.1
116.65,78.63,Drake-Gods_Plan,55.71,0.18,Federalists,449,0.04
120.28,85.41,Camila_Cabello-Havana,60.53,3.3,Know_Nothings,284,0.03
118.72,81.58,Camila_Cabello-Havana,61.47,15.99,Know_It_Alls,285,0.19
121.37,77.56,Camila_Cabello-Havana,60.02,16.17,Know_It_Alls,328,0.09
117.38,81.06,Mozart-Die_Zauberflote,58.39,6.41,Know_It_Alls,502,0.01
123.42,80.69,ACDC-ThunderStruck,65.42,8.14,Federalists,253,0.19
120.35,83.85,Other,59.75,4.32,Know_Nothings,154,0
117.33,80.11,Camila_Cabello-Havana,57.94,8.41,Know_Somethings,251,0.03
116.97,79.62,Rage_Against_The_Machine-Testify,63.89,0.91,Know_Somethings,342,0.01
115.82,77.45,Camila_Cabello-Havana,59.75,18.4,Know_It_Alls,243,0.19
124.74,78.26,Rage_Against_The_Machine-Testify,62.17,0.61,Know_Somethings,311,0.18
120.22,76.72,Mozart-Die_Zauberflote,57.93,5.97,Know_It_Alls,366,0.08
115.54,78.96,Camila_Cabello-Havana,58.91,12.89,Know_It_Alls,479,0.04
120.41,79.77,Rage_Against_The_Machine-Testify,63.35,3.01,Know_Somethings,208,0.14
122.86,91,Camila_Cabello-Havana,61.34,1.41,Federalists,387,0.22
116.03,81.33,Mozart-Die_Zauberflote,56.08,12.04,Know_It_Alls,414,0.04
120.37,77.21,Ed_Sheeran-Perfect,60.15,6.57,Know_Somethings,406,0.01
129.5,87.88,ACDC-ThunderStruck,68.97,16.71,Federalists,412,0.27
119.32,82.61,Drake-Gods_Plan,63.67,1.62,Federalists,309,0.03
116.52,79.58,Drake-Gods_Plan,60.19,8.53,Know_Somethings,257,0.17
118.76,77.14,Drake-Gods_Plan,57.25,4.72,Know_It_Alls,287,0.17
118.01,79.94,Ed_Sheeran-Perfect,57.38,20.68,Know_Nothings,373,0.14
117.86,79.44,Drake-Gods_Plan,59.63,3.76,Know_Somethings,205,0.15
119.19,86.09,ACDC-ThunderStruck,57.58,1.89,Federalists,304,0.25
125.41,79.97,Drake-Gods_Plan,61.59,6.98,Know_Nothings,205,0.07
120.45,81.67,Drake-Gods_Plan,63.03,1.17,Federalists,339,0
115.52,78.59,Rage_Against_The_Machine-Testify,57.79,14.09,Know_Somethings,188,0.06
120.77,78.52,Ed_Sheeran-Perfect,62.87,3.39,Know_Somethings,329,0.17
114.21,75.84,Rage_Against_The_Machine-Testify,52.94,4.7,Know_Somethings,248,0.08
117.33,77.85,Ed_Sheeran-Perfect,58.01,0.88,Federalists,340,0.06
120.08,79.85,Other,61.96,1.07,Know_Nothings,283,0.03
122.99,81.88,Other,60.7,2.66,Know_Nothings,418,0.08
121.14,79.04,Ed_Sheeran-Perfect,59.88,1.37,Federalists,267,0.04
116.6,75.89,Rage_Against_The_Machine-Testify,61.14,3.28,Know_Somethings,256,0.15
115.94,80.61,Drake-Gods_Plan,61.74,1.72,Federalists,400,0.03
116.43,78.81,Ed_Sheeran-Perfect,64.42,18.79,Know_It_Alls,394,0.03
119.51,81.56,ACDC-ThunderStruck,59.44,23.91,Federalists,158,0
114.61,79.84,ACDC-ThunderStruck,59.6,23.77,Federalists,117,0.07
119,77.77,Camila_Cabello-Havana,61.23,4.41,Know_Somethings,433,0.08
124.33,78.92,Camila_Cabello-Havana,61.95,7.14,Know_Somethings,339,0.1
116.1,77.14,Rage_Against_The_Machine-Testify,58.05,11.03,Know_Somethings,388,0.06
117.21,84.69,Drake-Gods_Plan,61.7,3.82,Know_Nothings,293,0.19
120.39,82.63,Rage_Against_The_Machine-Testify,60.44,0.51,Know_Somethings,546,0.06
115.6,83.5,Camila_Cabello-Havana,56.09,4.67,Know_Somethings,477,0.05
116.76,75.99,Drake-Gods_Plan,58.5,6.7,Know_It_Alls,549,0.41
119.14,77.09,Camila_Cabello-Havana,63.56,15.77,Know_It_Alls,405,0.36
116.17,80.53,Rage_Against_The_Machine-Testify,59.9,8.29,Know_Somethings,344,0.1
119.73,75.77,ACDC-ThunderStruck,57.27,0.08,Federalists,411,0.03
124.25,76.32,Ed_Sheeran-Perfect,61.72,3.07,Know_Somethings,279,0.07
115.91,80.12,Drake-Gods_Plan,59.11,7.28,Know_Somethings,240,0.01
118.03,79.43,Drake-Gods_Plan,57.41,2.5,Federalists,331,0
118.17,84.65,Rage_Against_The_Machine-Testify,61.89,3.13,Know_Somethings,249,0.22
117.94,77.86,ACDC-ThunderStruck,60.98,14.37,Federalists,358,0
119.21,82.55,Ed_Sheeran-Perfect,60.12,2.37,Federalists,297,0.06
118.2,80.59,Rage_Against_The_Machine-Testify,61.47,2.06,Know_Somethings,302,0.15
121.23,81.31,Other,62.78,3.84,Know_Nothings,359,0.09
120.23,79.82,Ed_Sheeran-Perfect,60.25,13.25,Know_It_Alls,192,0.02
124.95,82.81,Drake-Gods_Plan,61.05,43.49,Know_Nothings,387,0.09
121.01,75.97,Camila_Cabello-Havana,61.62,0.15,Federalists,418,0.1
119.52,78.62,Drake-Gods_Plan,58.68,2.03,Federalists,286,0.17
119.42,78.63,Drake-Gods_Plan,58.48,0.35,Federalists,328,0.18
116.88,84.02,Drake-Gods_Plan,59.72,0.03,Federalists,510,0.02
121.76,81.96,ACDC-ThunderStruck,60.53,4.77,Federalists,236,0.01
120.4,81.26,Camila_Cabello-Havana,62.12,5.9,Know_Somethings,259,0.05
120.74,79.6,Camila_Cabello-Havana,60.07,3.8,Know_Somethings,342,0
121.68,76.88,Other,66.21,0.92,Know_Nothings,273,0.08
116.15,79.96,Ed_Sheeran-Perfect,58.33,6.42,Know_Somethings,197,0.14
122.65,82.78,Camila_Cabello-Havana,61.13,24.94,Know_Nothings,335,0.1
118.7,77.4,Ed_Sheeran-Perfect,59.45,5.17,Know_It_Alls,390,0.04
117.22,84.09,Mozart-Die_Zauberflote,56.48,20.79,Know_It_Alls,98,0.04
131.63,76.95,Other,66.52,5.05,Know_Nothings,503,0
119.05,80.95,Ed_Sheeran-Perfect,58.15,7.5,Know_Somethings,348,0.02
123.97,78.49,Ed_Sheeran-Perfect,64.27,1.61,Federalists,164,0.1
115.46,82.17,Camila_Cabello-Havana,59.61,0.45,Federalists,274,0.19
123.19,78.43,Drake-Gods_Plan,63.91,12.17,Know_It_Alls,218,0.07
121.68,82.33,Ed_Sheeran-Perfect,60.42,5,Know_Nothings,391,0.12
119.22,81.38,Drake-Gods_Plan,61.09,10.22,Know_It_Alls,353,0.01
115.48,79.81,Rage_Against_The_Machine-Testify,59.81,13.73,Know_Somethings,570,0.07
122.65,78.88,ACDC-ThunderStruck,64.5,7.19,Federalists,237,0.18
120.41,84.26,Ed_Sheeran-Perfect,61.88,1.54,Federalists,300,0.32
117.37,85.22,Ed_Sheeran-Perfect,60.13,1.7,Federalists,371,0.04
129.99,77.81,Camila_Cabello-Havana,65.37,0.68,Federalists,263,0.01
118.29,83.59,Mozart-Die_Zauberflote,58.51,1.55,Know_It_Alls,333,0.01
120.11,82.76,Ed_Sheeran-Perfect,60.53,1.23,Federalists,451,0.1
116.93,76.84,Other,62.3,10.37,Know_Nothings,322,0.07
119.52,78.05,Drake-Gods_Plan,61.95,3.66,Know_Somethings,155,0.02
120.43,78.21,Ed_Sheeran-Perfect,58.42,20.92,Know_Nothings,463,0.02
119.51,84.42,Camila_Cabello-Havana,59.94,17.37,Know_It_Alls,442,0.11
116.2,76.86,Ed_Sheeran-Perfect,62.52,2.82,Federalists,438,0.16
124.7,77.43,Drake-Gods_Plan,61.2,0.14,Federalists,292,0.01
116.73,83.9,Ed_Sheeran-Perfect,60.47,9.57,Know_It_Alls,545,0.07
124.22,81.68,Drake-Gods_Plan,60.05,11.23,Know_It_Alls,373,0.01
118.23,83.16,Camila_Cabello-Havana,57.43,1.51,Federalists,457,0.02
118.03,77.36,ACDC-ThunderStruck,61.63,10.04,Federalists,169,0
